Format Version,1.21,Take Name,Take 2022-02-08 06.47.42 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-08 06.47.42.720 PM,Total Frames in Take,64656,Total Exported Frames,5775,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
6403,53.358333,-0.500196,0.121250,-0.158247,-0.500630,0.147264,-0.252796,-0.496782,0.303945,-0.045972
6404,53.366667,-0.500200,0.121281,-0.158241,-0.500633,0.147274,-0.252809,-0.496791,0.304085,-0.046011
6405,53.375000,-0.500205,0.121316,-0.158225,-0.500629,0.147299,-0.252849,-0.496794,0.304228,-0.045985
6406,53.383333,-0.500204,0.121392,-0.158253,-0.500635,0.147303,-0.252868,-0.496786,0.304387,-0.046070
6407,53.391667,-0.500210,0.121434,-0.158261,-0.500637,0.147309,-0.252875,-0.496781,0.304504,-0.046090
6408,53.400000,-0.500216,0.121456,-0.158262,-0.500638,0.147332,-0.252904,-0.496781,0.304591,-0.046086
6409,53.408333,-0.500218,0.121496,-0.158276,-0.500643,0.147333,-0.252899,-0.496787,0.304701,-0.046097
6410,53.416667,-0.500216,0.121539,-0.158314,-0.500647,0.147356,-0.252921,-0.496795,0.304797,-0.046092
6411,53.425000,-0.500218,0.121557,-0.158318,-0.500636,0.147376,-0.252938,-0.496803,0.304895,-0.046099
6412,53.433333,-0.500221,0.121589,-0.158328,-0.500642,0.147378,-0.252917,-0.496804,0.305003,-0.046122
6413,53.441667,-0.500222,0.121634,-0.158348,-0.500631,0.147409,-0.252957,-0.496794,0.305126,-0.046156
6414,53.450000,-0.500225,0.121660,-0.158323,-0.500635,0.147424,-0.252961,-0.496798,0.305246,-0.046116
6415,53.458333,-0.500230,0.121701,-0.158327,-0.500637,0.147426,-0.252960,-0.496793,0.305372,-0.046107
6416,53.466667,-0.500225,0.121761,-0.158358,-0.500633,0.147454,-0.252996,-0.496797,0.305513,-0.046090
6417,53.475000,-0.500237,0.121817,-0.158379,-0.500626,0.147465,-0.253013,-0.496794,0.305657,-0.046100
6418,53.483333,-0.500240,0.121856,-0.158371,-0.500633,0.147476,-0.253035,-0.496802,0.305791,-0.046109
6419,53.491667,-0.500241,0.121902,-0.158395,-0.500624,0.147500,-0.253072,-0.496807,0.305926,-0.046107
6420,53.500000,-0.500247,0.121954,-0.158426,-0.500626,0.147505,-0.253075,-0.496803,0.306035,-0.046152
6421,53.508333,-0.500248,0.121987,-0.158442,-0.500624,0.147521,-0.253090,-0.496804,0.306141,-0.046189
6422,53.516667,-0.500253,0.122015,-0.158454,-0.500627,0.147524,-0.253073,-0.496803,0.306232,-0.046197
6423,53.525000,-0.500266,0.122046,-0.158465,-0.500625,0.147526,-0.253072,-0.496810,0.306325,-0.046198
6424,53.533333,-0.500265,0.122095,-0.158491,-0.500621,0.147555,-0.253095,-0.496812,0.306437,-0.046211
6425,53.541667,-0.500267,0.122119,-0.158482,-0.500618,0.147569,-0.253108,-0.496813,0.306542,-0.046218
6426,53.550000,-0.500272,0.122173,-0.158499,-0.500616,0.147591,-0.253111,-0.496814,0.306649,-0.046221
6427,53.558333,-0.500273,0.122236,-0.158541,-0.500602,0.147617,-0.253160,-0.496812,0.306780,-0.046222
6428,53.566667,-0.500276,0.122281,-0.158551,-0.500607,0.147610,-0.253154,-0.496817,0.306897,-0.046193
6429,53.575000,-0.500278,0.122335,-0.158567,-0.500607,0.147625,-0.253168,-0.496815,0.307043,-0.046200
6430,53.583333,-0.500282,0.122373,-0.158583,-0.500591,0.147654,-0.253208,-0.496809,0.307184,-0.046213
6431,53.591667,-0.500280,0.122412,-0.158582,-0.500594,0.147654,-0.253202,-0.496815,0.307305,-0.046205
6432,53.600000,-0.500281,0.122469,-0.158618,-0.500588,0.147679,-0.253237,-0.496822,0.307434,-0.046218
6433,53.608333,-0.500284,0.122519,-0.158642,-0.500587,0.147692,-0.253237,-0.496824,0.307558,-0.046255
6434,53.616667,-0.500286,0.122570,-0.158666,-0.500592,0.147703,-0.253222,-0.496827,0.307653,-0.046267
6435,53.625000,-0.500283,0.122613,-0.158674,-0.500578,0.147740,-0.253263,-0.496822,0.307750,-0.046278
6436,53.633333,-0.500287,0.122674,-0.158708,-0.500587,0.147743,-0.253255,-0.496818,0.307861,-0.046293
6437,53.641667,-0.500294,0.122715,-0.158686,-0.500587,0.147752,-0.253259,-0.496822,0.307991,-0.046321
6438,53.650000,-0.500292,0.122785,-0.158722,-0.500580,0.147779,-0.253290,-0.496825,0.308114,-0.046309
6439,53.658333,-0.500296,0.122834,-0.158727,-0.500571,0.147822,-0.253344,-0.496834,0.308215,-0.046246
6440,53.666667,-0.500290,0.122901,-0.158743,-0.500565,0.147839,-0.253362,-0.496844,0.308340,-0.046222
6441,53.675000,-0.500292,0.122952,-0.158760,-0.500561,0.147847,-0.253365,-0.496845,0.308464,-0.046218
6442,53.683333,-0.500294,0.123008,-0.158748,-0.500556,0.147874,-0.253388,-0.496849,0.308605,-0.046213
6443,53.691667,-0.500277,0.122983,-0.158886,-0.500551,0.147889,-0.253393,-0.496843,0.308752,-0.046274
6444,53.700000,-0.500280,0.123034,-0.158904,-0.500543,0.147933,-0.253443,-0.496839,0.308881,-0.046290
6445,53.708333,-0.500298,0.123191,-0.158812,-0.500541,0.147932,-0.253404,-0.496845,0.308998,-0.046307
6446,53.716667,-0.500297,0.123245,-0.158840,-0.500535,0.147974,-0.253455,-0.496841,0.309113,-0.046337
6447,53.725000,-0.500304,0.123292,-0.158842,-0.500533,0.147994,-0.253451,-0.496852,0.309196,-0.046301
6448,53.733333,-0.500299,0.123378,-0.158862,-0.500519,0.148022,-0.253471,-0.496855,0.309307,-0.046316
6449,53.741667,-0.500299,0.123451,-0.158889,-0.500519,0.148032,-0.253481,-0.496864,0.309395,-0.046249
6450,53.750000,-0.500311,0.123520,-0.158914,-0.500520,0.148046,-0.253481,-0.496874,0.309520,-0.046263
6451,53.758333,-0.500312,0.123592,-0.158905,-0.500512,0.148079,-0.253504,-0.496880,0.309629,-0.046213
6452,53.766667,-0.500309,0.123674,-0.158938,-0.500506,0.148100,-0.253529,-0.496883,0.309749,-0.046226
6453,53.775000,-0.500307,0.123729,-0.158922,-0.500491,0.148121,-0.253538,-0.496890,0.309879,-0.046195
6454,53.783333,-0.500308,0.123839,-0.158957,-0.500478,0.148183,-0.253588,-0.496890,0.310000,-0.046204
6455,53.791667,-0.500307,0.123937,-0.158952,-0.500474,0.148213,-0.253581,-0.496897,0.310126,-0.046200
6456,53.800000,-0.500302,0.124056,-0.158977,-0.500459,0.148304,-0.253613,-0.496893,0.310268,-0.046236
6457,53.808333,-0.500306,0.124151,-0.158948,-0.500453,0.148364,-0.253642,-0.496888,0.310422,-0.046291
6458,53.816667,-0.500313,0.124264,-0.158948,-0.500453,0.148414,-0.253667,-0.496881,0.310561,-0.046305
6459,53.825000,-0.500308,0.124410,-0.158973,-0.500440,0.148506,-0.253755,-0.496880,0.310703,-0.046297
6460,53.833333,-0.500329,0.124544,-0.158960,-0.500447,0.148552,-0.253764,-0.496894,0.310840,-0.046252
6461,53.841667,-0.500323,0.124712,-0.158985,-0.500441,0.148606,-0.253804,-0.496906,0.310964,-0.046187
6462,53.850000,-0.500331,0.124862,-0.159003,-0.500440,0.148678,-0.253843,-0.496916,0.311094,-0.046140
6463,53.858333,-0.500333,0.125005,-0.158995,-0.500444,0.148738,-0.253861,-0.496922,0.311222,-0.046101
6464,53.866667,-0.500331,0.125157,-0.158989,-0.500441,0.148792,-0.253890,-0.496923,0.311356,-0.046119
6465,53.875000,-0.500323,0.125292,-0.159001,-0.500437,0.148864,-0.253931,-0.496922,0.311477,-0.046101
6466,53.883333,-0.500320,0.125422,-0.159044,-0.500442,0.148906,-0.253942,-0.496919,0.311611,-0.046112
6467,53.891667,-0.500309,0.125528,-0.159070,-0.500433,0.148958,-0.253957,-0.496907,0.311734,-0.046151
6468,53.900000,-0.500306,0.125618,-0.159062,-0.500430,0.148997,-0.253983,-0.496910,0.311870,-0.046184
6469,53.908333,-0.500295,0.125712,-0.159060,-0.500421,0.149035,-0.254005,-0.496923,0.311983,-0.046180
6470,53.916667,-0.500295,0.125812,-0.159066,-0.500416,0.149085,-0.254057,-0.496919,0.312103,-0.046203
6471,53.925000,-0.500296,0.125915,-0.159065,-0.500411,0.149138,-0.254093,-0.496928,0.312240,-0.046216
6472,53.933333,-0.500305,0.126007,-0.159026,-0.500416,0.149205,-0.254153,-0.496923,0.312367,-0.046217
6473,53.941667,-0.500323,0.126125,-0.158998,-0.500419,0.149253,-0.254187,-0.496943,0.312501,-0.046192
6474,53.950000,-0.500338,0.126270,-0.158999,-0.500416,0.149317,-0.254223,-0.496953,0.312601,-0.046139
6475,53.958333,-0.500337,0.126399,-0.158994,-0.500410,0.149385,-0.254294,-0.496959,0.312727,-0.046119
6476,53.966667,-0.500343,0.126527,-0.159007,-0.500415,0.149446,-0.254324,-0.496957,0.312835,-0.046094
6477,53.975000,-0.500341,0.126656,-0.159005,-0.500415,0.149494,-0.254358,-0.496965,0.312935,-0.046070
6478,53.983333,-0.500341,0.126813,-0.159031,-0.500408,0.149545,-0.254384,-0.496946,0.313065,-0.046083
6479,53.991667,-0.500337,0.126930,-0.159051,-0.500410,0.149603,-0.254425,-0.496950,0.313197,-0.046102
6480,54.000000,-0.500329,0.127046,-0.159045,-0.500409,0.149659,-0.254449,-0.496947,0.313340,-0.046124
6481,54.008333,-0.500333,0.127156,-0.159037,-0.500414,0.149714,-0.254478,-0.496957,0.313468,-0.046127
6482,54.016667,-0.500327,0.127268,-0.159054,-0.500417,0.149745,-0.254488,-0.496960,0.313598,-0.046099
6483,54.025000,-0.500327,0.127367,-0.159024,-0.500421,0.149805,-0.254534,-0.496968,0.313740,-0.046104
6484,54.033333,-0.500333,0.127501,-0.159025,-0.500432,0.149819,-0.254509,-0.496977,0.313875,-0.046099
6485,54.041667,-0.500336,0.127604,-0.158990,-0.500437,0.149871,-0.254540,-0.496983,0.313996,-0.046079
6486,54.050000,-0.500341,0.127722,-0.158984,-0.500438,0.149912,-0.254569,-0.496969,0.314143,-0.046107
6487,54.058333,-0.500347,0.127845,-0.158977,-0.500440,0.149956,-0.254587,-0.496967,0.314259,-0.046125
6488,54.066667,-0.500350,0.127955,-0.158960,-0.500434,0.150008,-0.254635,-0.496966,0.314361,-0.046110
6489,54.075000,-0.500359,0.128066,-0.158951,-0.500435,0.150058,-0.254649,-0.496958,0.314455,-0.046120
6490,54.083333,-0.500367,0.128157,-0.158925,-0.500436,0.150096,-0.254666,-0.496958,0.314554,-0.046112
6491,54.091667,-0.500369,0.128251,-0.158916,-0.500437,0.150136,-0.254686,-0.496959,0.314670,-0.046109
6492,54.100000,-0.500376,0.128358,-0.158928,-0.500447,0.150161,-0.254661,-0.496963,0.314812,-0.046138
6493,54.108333,-0.500372,0.128494,-0.158934,-0.500447,0.150217,-0.254711,-0.496965,0.314948,-0.046158
6494,54.116667,-0.500384,0.128603,-0.158935,,,,-0.496970,0.315071,-0.046157
6495,54.125000,-0.500396,0.128716,-0.158925,-0.500391,0.150442,-0.254862,-0.496978,0.315218,-0.046128
6496,54.133333,-0.500397,0.128842,-0.158909,-0.500399,0.150503,-0.254892,-0.496986,0.315347,-0.046103
6497,54.141667,-0.500405,0.128997,-0.158920,-0.500395,0.150561,-0.254938,-0.496987,0.315487,-0.046067
6498,54.150000,-0.500415,0.129123,-0.158907,-0.500405,0.150608,-0.254930,-0.496986,0.315623,-0.046082
6499,54.158333,-0.500415,0.129256,-0.158899,-0.500408,0.150696,-0.255023,-0.496975,0.315761,-0.046137
6500,54.166667,-0.500421,0.129379,-0.158880,-0.500415,0.150763,-0.255059,-0.496986,0.315866,-0.046085
6501,54.175000,-0.500412,0.129512,-0.158908,-0.500417,0.150793,-0.255055,-0.496982,0.315976,-0.046084
6502,54.183333,-0.500419,0.129616,-0.158886,-0.500426,0.150842,-0.255085,-0.496985,0.316094,-0.046099
6503,54.191667,-0.500419,0.129722,-0.158893,-0.500424,0.150897,-0.255101,-0.496985,0.316209,-0.046104
6504,54.200000,-0.500415,0.129840,-0.158898,-0.500425,0.150949,-0.255122,-0.496981,0.316348,-0.046106
6505,54.208333,-0.500421,0.129925,-0.158871,-0.500425,0.150984,-0.255148,-0.496985,0.316473,-0.046139
6506,54.216667,-0.500432,0.130033,-0.158868,-0.500429,0.151031,-0.255170,-0.496987,0.316626,-0.046131
6507,54.225000,-0.500430,0.130184,-0.158853,-0.500431,0.151082,-0.255190,-0.496981,0.316753,-0.046140
6508,54.233333,-0.500440,0.130320,-0.158888,-0.500437,0.151132,-0.255219,-0.496987,0.316890,-0.046123
6509,54.241667,-0.500454,0.130452,-0.158880,-0.500441,0.151173,-0.255242,-0.496988,0.317033,-0.046114
6510,54.250000,-0.500461,0.130564,-0.158862,-0.500440,0.151230,-0.255286,-0.496993,0.317153,-0.046091
6511,54.258333,-0.500473,0.130691,-0.158865,-0.500450,0.151276,-0.255315,-0.496996,0.317280,-0.046076
6512,54.266667,-0.500470,0.130826,-0.158872,-0.500450,0.151333,-0.255364,-0.496994,0.317405,-0.046099
6513,54.275000,-0.500468,0.130928,-0.158864,-0.500459,0.151378,-0.255374,-0.496983,0.317509,-0.046110
6514,54.283333,-0.500461,0.131037,-0.158869,-0.500465,0.151410,-0.255375,-0.496986,0.317620,-0.046092
6515,54.291667,-0.500465,0.131142,-0.158862,-0.500459,0.151445,-0.255408,-0.496983,0.317738,-0.046119
6516,54.300000,-0.500461,0.131276,-0.158883,-0.500471,0.151474,-0.255397,-0.496990,0.317850,-0.046104
6517,54.308333,-0.500458,0.131400,-0.158901,-0.500467,0.151521,-0.255442,-0.496995,0.317984,-0.046133
6518,54.316667,-0.500462,0.131514,-0.158873,-0.500465,0.151559,-0.255459,-0.497006,0.318102,-0.046117
6519,54.325000,-0.500465,0.131628,-0.158877,-0.500477,0.151601,-0.255487,-0.497012,0.318237,-0.046122
6520,54.333333,-0.500471,0.131731,-0.158851,-0.500482,0.151656,-0.255531,-0.497007,0.318373,-0.046123
6521,54.341667,-0.500470,0.131898,-0.158882,-0.500489,0.151687,-0.255540,-0.497006,0.318502,-0.046124
6522,54.350000,-0.500487,0.131997,-0.158840,-0.500505,0.151744,-0.255579,-0.496998,0.318627,-0.046111
6523,54.358333,-0.500493,0.132139,-0.158874,-0.500499,0.151809,-0.255610,-0.497003,0.318760,-0.046117
6524,54.366667,-0.500510,0.132233,-0.158824,-0.500534,0.151843,-0.255621,-0.496999,0.318878,-0.046133
6525,54.375000,-0.500514,0.132324,-0.158830,-0.500507,0.151897,-0.255659,-0.496998,0.318991,-0.046127
6526,54.383333,-0.500507,0.132426,-0.158875,-0.500511,0.151907,-0.255644,-0.497002,0.319100,-0.046121
6527,54.391667,-0.500513,0.132484,-0.158851,-0.500501,0.151917,-0.255652,-0.497006,0.319201,-0.046089
6528,54.400000,-0.500511,0.132596,-0.158883,-0.500487,0.151931,-0.255658,-0.497000,0.319328,-0.046112
6529,54.408333,-0.500516,0.132706,-0.158838,-0.500484,0.151943,-0.255677,-0.497012,0.319452,-0.046071
6530,54.416667,-0.500511,0.132831,-0.158875,-0.500490,0.151936,-0.255670,-0.497034,0.319575,-0.046057
6531,54.425000,-0.500511,0.132965,-0.158880,-0.500477,0.151948,-0.255673,-0.497040,0.319702,-0.046047
6532,54.433333,-0.500506,0.133124,-0.158882,-0.500486,0.151939,-0.255665,-0.497044,0.319827,-0.046042
6533,54.441667,-0.500500,0.133253,-0.158878,-0.500474,0.151964,-0.255700,-0.497037,0.319971,-0.046069
6534,54.450000,-0.500503,0.133404,-0.158893,-0.500468,0.151962,-0.255704,-0.497030,0.320118,-0.046055
6535,54.458333,-0.500503,0.133556,-0.158899,-0.500467,0.151971,-0.255714,-0.497024,0.320251,-0.046066
6536,54.466667,-0.500499,0.133677,-0.158893,-0.500458,0.151990,-0.255741,-0.497019,0.320376,-0.046070
6537,54.475000,-0.500511,0.133792,-0.158895,-0.500455,0.151997,-0.255744,-0.497029,0.320486,-0.046062
6538,54.483333,-0.500512,0.133913,-0.158902,-0.500452,0.151994,-0.255745,-0.497026,0.320597,-0.046036
6539,54.491667,-0.500511,0.134023,-0.158911,-0.500454,0.151994,-0.255751,-0.497035,0.320707,-0.046054
6540,54.500000,-0.500507,0.134119,-0.158893,-0.500446,0.152004,-0.255751,-0.497054,0.320812,-0.046037
6541,54.508333,-0.500518,0.134239,-0.158916,-0.500437,0.152023,-0.255778,-0.497060,0.320932,-0.046010
6542,54.516667,-0.500516,0.134365,-0.158934,-0.500427,0.152030,-0.255782,-0.497065,0.321078,-0.046029
6543,54.525000,-0.500521,0.134499,-0.158952,-0.500428,0.152037,-0.255787,-0.497072,0.321208,-0.046013
6544,54.533333,-0.500521,0.134613,-0.158931,-0.500420,0.152043,-0.255788,-0.497070,0.321336,-0.046021
6545,54.541667,-0.500522,0.134743,-0.158939,-0.500416,0.152064,-0.255816,-0.497071,0.321455,-0.046014
6546,54.550000,-0.500526,0.134869,-0.158912,-0.500417,0.152059,-0.255792,-0.497066,0.321579,-0.046032
6547,54.558333,-0.500524,0.135020,-0.158941,-0.500409,0.152065,-0.255805,-0.497060,0.321710,-0.046054
6548,54.566667,-0.500529,0.135161,-0.158921,-0.500406,0.152080,-0.255824,-0.497061,0.321839,-0.046045
6549,54.575000,-0.500523,0.135275,-0.158921,-0.500401,0.152087,-0.255839,-0.497058,0.321977,-0.046038
6550,54.583333,-0.500518,0.135401,-0.158917,-0.500395,0.152103,-0.255846,-0.497061,0.322109,-0.046045
6551,54.591667,-0.500511,0.135545,-0.158957,-0.500396,0.152097,-0.255845,-0.497072,0.322225,-0.046007
6552,54.600000,-0.500510,0.135683,-0.158970,-0.500395,0.152110,-0.255859,-0.497085,0.322361,-0.046015
6553,54.608333,-0.500504,0.135815,-0.158989,-0.500381,0.152127,-0.255877,-0.497100,0.322483,-0.046006
6554,54.616667,-0.500510,0.135914,-0.158968,-0.500373,0.152133,-0.255873,-0.497108,0.322604,-0.045989
6555,54.625000,-0.500515,0.136051,-0.158977,-0.500371,0.152151,-0.255894,-0.497092,0.322745,-0.046020
6556,54.633333,-0.500531,0.136150,-0.158973,-0.500376,0.152151,-0.255889,-0.497101,0.322846,-0.045977
6557,54.641667,-0.500532,0.136277,-0.158952,-0.500367,0.152146,-0.255884,-0.497086,0.322989,-0.046021
6558,54.650000,-0.500547,0.136400,-0.158967,-0.500366,0.152149,-0.255888,-0.497089,0.323120,-0.046025
6559,54.658333,-0.500549,0.136511,-0.158950,-0.500371,0.152165,-0.255905,-0.497092,0.323225,-0.046020
6560,54.666667,-0.500553,0.136627,-0.158919,-0.500360,0.152172,-0.255908,-0.497093,0.323365,-0.046050
6561,54.675000,-0.500549,0.136792,-0.158936,-0.500356,0.152168,-0.255908,-0.497101,0.323490,-0.046034
6562,54.683333,-0.500539,0.136899,-0.158940,-0.500362,0.152170,-0.255904,-0.497105,0.323617,-0.046027
6563,54.691667,-0.500533,0.137033,-0.158972,-0.500354,0.152188,-0.255922,-0.497108,0.323745,-0.046034
6564,54.700000,-0.500533,0.137140,-0.158963,-0.500355,0.152182,-0.255909,-0.497123,0.323850,-0.046010
6565,54.708333,-0.500524,0.137276,-0.158985,-0.500349,0.152203,-0.255922,-0.497126,0.323979,-0.046038
6566,54.716667,-0.500516,0.137376,-0.158984,-0.500347,0.152193,-0.255914,-0.497128,0.324083,-0.046052
6567,54.725000,-0.500514,0.137495,-0.159000,-0.500346,0.152206,-0.255923,-0.497133,0.324190,-0.046040
6568,54.733333,-0.500528,0.137618,-0.158985,-0.500341,0.152215,-0.255947,-0.497124,0.324318,-0.046084
6569,54.741667,-0.500541,0.137716,-0.158970,-0.500346,0.152211,-0.255934,-0.497124,0.324423,-0.046047
6570,54.750000,-0.500552,0.137841,-0.158955,-0.500341,0.152202,-0.255928,-0.497122,0.324561,-0.046069
6571,54.758333,-0.500553,0.137987,-0.158993,-0.500337,0.152222,-0.255958,-0.497122,0.324692,-0.046030
6572,54.766667,-0.500565,0.138087,-0.158965,-0.500341,0.152211,-0.255950,-0.497131,0.324815,-0.046036
6573,54.775000,-0.500570,0.138226,-0.158984,-0.500344,0.152214,-0.255939,-0.497136,0.324942,-0.046011
6574,54.783333,-0.500558,0.138251,-0.159065,-0.500338,0.152222,-0.255950,-0.497145,0.325081,-0.046021
6575,54.791667,-0.500563,0.138405,-0.159077,-0.500347,0.152208,-0.255933,-0.497156,0.325216,-0.046011
6576,54.800000,-0.500556,0.138542,-0.159091,-0.500341,0.152201,-0.255927,-0.497148,0.325358,-0.046065
6577,54.808333,-0.500563,0.138646,-0.159067,-0.500340,0.152213,-0.255936,-0.497148,0.325500,-0.046085
6578,54.816667,-0.500558,0.138788,-0.159083,-0.500343,0.152212,-0.255927,-0.497146,0.325624,-0.046090
6579,54.825000,-0.500567,0.138913,-0.159034,-0.500335,0.152217,-0.255949,-0.497141,0.325742,-0.046097
6580,54.833333,-0.500570,0.139076,-0.159053,-0.500335,0.152214,-0.255943,-0.497138,0.325870,-0.046087
6581,54.841667,-0.500573,0.139197,-0.159026,-0.500343,0.152210,-0.255928,-0.497139,0.325988,-0.046046
6582,54.850000,-0.500577,0.139341,-0.159042,-0.500329,0.152216,-0.255945,-0.497146,0.326125,-0.046031
6583,54.858333,-0.500582,0.139463,-0.159049,-0.500341,0.152217,-0.255938,-0.497149,0.326263,-0.046021
6584,54.866667,-0.500595,0.139666,-0.158961,-0.500335,0.152229,-0.255947,-0.497148,0.326395,-0.046043
6585,54.875000,-0.500594,0.139785,-0.158959,-0.500337,0.152222,-0.255947,-0.497155,0.326514,-0.046009
6586,54.883333,-0.500605,0.139888,-0.158963,-0.500336,0.152221,-0.255954,-0.497150,0.326638,-0.046029
6587,54.891667,-0.500602,0.140014,-0.158986,-0.500333,0.152237,-0.255968,-0.497160,0.326768,-0.046040
6588,54.900000,-0.500608,0.140039,-0.159047,-0.500339,0.152219,-0.255951,-0.497163,0.326893,-0.046084
6589,54.908333,-0.500602,0.140151,-0.159051,-0.500337,0.152225,-0.255968,-0.497163,0.327018,-0.046109
6590,54.916667,-0.500613,0.140249,-0.159032,-0.500336,0.152218,-0.255947,-0.497159,0.327132,-0.046140
6591,54.925000,-0.500625,0.140378,-0.159031,-0.500336,0.152233,-0.255981,-0.497161,0.327257,-0.046136
6592,54.933333,-0.500625,0.140490,-0.159017,-0.500331,0.152217,-0.255945,-0.497164,0.327354,-0.046121
6593,54.941667,-0.500627,0.140617,-0.159013,-0.500332,0.152216,-0.255952,-0.497164,0.327481,-0.046142
6594,54.950000,-0.500650,0.140851,-0.158896,-0.500337,0.152214,-0.255948,-0.497167,0.327608,-0.046110
6595,54.958333,-0.500648,0.140989,-0.158917,-0.500333,0.152233,-0.255968,-0.497162,0.327745,-0.046124
6596,54.966667,-0.500650,0.141112,-0.158930,-0.500337,0.152223,-0.255957,-0.497164,0.327872,-0.046103
6597,54.975000,-0.500636,0.141237,-0.158940,-0.500341,0.152225,-0.255955,-0.497162,0.328002,-0.046083
6598,54.983333,-0.500640,0.141352,-0.158935,-0.500338,0.152226,-0.255948,-0.497167,0.328132,-0.046078
6599,54.991667,-0.500645,0.141455,-0.158926,-0.500334,0.152229,-0.255974,-0.497171,0.328253,-0.046080
6600,55.000000,-0.500642,0.141578,-0.158924,-0.500337,0.152215,-0.255936,-0.497174,0.328386,-0.046106
6601,55.008333,-0.500662,0.141698,-0.158907,-0.500339,0.152226,-0.255959,-0.497186,0.328523,-0.046096
6602,55.016667,-0.500661,0.141861,-0.158931,-0.500335,0.152215,-0.255940,-0.497182,0.328643,-0.046124
6603,55.025000,-0.500671,0.141989,-0.158931,-0.500333,0.152220,-0.255959,-0.497177,0.328783,-0.046187
6604,55.033333,-0.500686,0.142120,-0.158923,-0.500335,0.152225,-0.255967,-0.497176,0.328911,-0.046178
6605,55.041667,-0.500691,0.142262,-0.158921,-0.500335,0.152220,-0.255951,-0.497166,0.329053,-0.046189
6606,55.050000,-0.500698,0.142390,-0.158933,-0.500332,0.152226,-0.255964,-0.497172,0.329166,-0.046167
6607,55.058333,-0.500711,0.142494,-0.158898,-0.500334,0.152229,-0.255963,-0.497194,0.329272,-0.046102
6608,55.066667,-0.500696,0.142606,-0.158903,-0.500332,0.152232,-0.255971,-0.497196,0.329380,-0.046093
6609,55.075000,-0.500691,0.142713,-0.158897,-0.500336,0.152225,-0.255957,-0.497204,0.329492,-0.046064
6610,55.083333,-0.500696,0.142817,-0.158888,-0.500331,0.152229,-0.255975,-0.497206,0.329625,-0.046064
