Format Version,1.21,Take Name,zzz10,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-25 09.11.19.842 PM,Total Frames in Take,10525,Total Exported Frames,10525,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
8593,71.608333,-0.279951,0.232147,0.383283,-0.278410,0.018115,0.253156,-0.266794,-0.010456,0.218014,-0.264441,0.008704,0.162905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242538,0.037071,0.275830,,,,,,,,,,,,,,,
8594,71.616667,-0.279945,0.232148,0.383281,-0.278405,0.018114,0.253152,-0.266784,-0.010455,0.218015,-0.264435,0.008700,0.162906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242535,0.037059,0.275833,,,,,,,,,,,,,,,
8595,71.625000,-0.279956,0.232150,0.383273,-0.278404,0.018117,0.253162,-0.266790,-0.010453,0.218021,-0.264435,0.008697,0.162907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242524,0.037037,0.275868,,,,,,,,,,,,,,,
8596,71.633333,-0.279953,0.232151,0.383281,-0.278409,0.018121,0.253147,-0.266776,-0.010441,0.218022,-0.264435,0.008701,0.162903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242528,0.037049,0.275840,,,,,,,,,,,,,,,
8597,71.641667,-0.279949,0.232147,0.383269,-0.278408,0.018111,0.253166,-0.266781,-0.010435,0.218019,-0.264436,0.008701,0.162909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242548,0.037067,0.275831,,,,,,,,,,,,,,,
8598,71.650000,-0.279950,0.232152,0.383265,-0.278407,0.018115,0.253151,-0.266778,-0.010458,0.218014,-0.264432,0.008693,0.162911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242510,0.037038,0.275860,,,,,,,,,,,,,,,
8599,71.658333,-0.279951,0.232144,0.383272,-0.278404,0.018108,0.253155,-0.266784,-0.010445,0.218022,-0.264440,0.008703,0.162897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242523,0.037037,0.275843,,,,,,,,,,,,,,,
8600,71.666667,-0.279944,0.232143,0.383277,-0.278395,0.018107,0.253159,-0.266774,-0.010444,0.218024,-0.264436,0.008696,0.162904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242527,0.037051,0.275843,,,,,,,,,,,,,,,
8601,71.675000,-0.279939,0.232144,0.383284,-0.278398,0.018105,0.253168,-0.266778,-0.010440,0.218021,-0.264442,0.008699,0.162908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242490,0.037018,0.275896,,,,,,,,,,,,,,,
8602,71.683333,-0.279943,0.232151,0.383272,-0.278406,0.018116,0.253143,-0.266778,-0.010440,0.218019,-0.264424,0.008693,0.162911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242519,0.037028,0.275853,,,,,,,,,,,,,,,
8603,71.691667,-0.279946,0.232147,0.383277,-0.278404,0.018112,0.253152,-0.266776,-0.010440,0.218020,-0.264432,0.008702,0.162907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242522,0.037053,0.275853,,,,,,,,,,,,,,,
8604,71.700000,-0.279942,0.232142,0.383283,-0.278399,0.018119,0.253161,-0.266782,-0.010440,0.218016,-0.264438,0.008704,0.162907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242526,0.037049,0.275831,,,,,,,,,,,,,,,
8605,71.708333,-0.279942,0.232152,0.383286,-0.278403,0.018118,0.253162,-0.266776,-0.010440,0.218023,-0.264434,0.008701,0.162908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242524,0.037057,0.275843,,,,,,,,,,,,,,,
8606,71.716667,-0.279949,0.232148,0.383282,-0.278410,0.018122,0.253154,-0.266776,-0.010443,0.218027,-0.264438,0.008710,0.162903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242510,0.037034,0.275874,,,,,,,,,,,,,,,
8607,71.725000,-0.279948,0.232151,0.383275,-0.278410,0.018122,0.253151,-0.266779,-0.010443,0.218028,-0.264438,0.008700,0.162904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242524,0.037053,0.275850,,,,,,,,,,,,,,,
8608,71.733333,-0.279944,0.232147,0.383288,-0.278408,0.018115,0.253164,-0.266778,-0.010444,0.218038,-0.264439,0.008704,0.162909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242500,0.037055,0.275873,,,,,,,,,,,,,,,
8609,71.741667,-0.279955,0.232153,0.383275,-0.278408,0.018129,0.253152,-0.266781,-0.010438,0.218011,-0.264440,0.008705,0.162902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242533,0.037049,0.275832,,,,,,,,,,,,,,,
8610,71.750000,-0.279948,0.232151,0.383278,-0.278400,0.018106,0.253160,-0.266775,-0.010440,0.218032,-0.264431,0.008700,0.162910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242516,0.037049,0.275867,,,,,,,,,,,,,,,
8611,71.758333,-0.279951,0.232158,0.383273,-0.278404,0.018115,0.253149,-0.266777,-0.010442,0.218024,-0.264441,0.008708,0.162896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242518,0.037054,0.275842,,,,,,,,,,,,,,,
8612,71.766667,-0.279950,0.232150,0.383274,-0.278403,0.018108,0.253170,-0.266783,-0.010437,0.218020,-0.264436,0.008705,0.162907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242537,0.037043,0.275831,,,,,,,,,,,,,,,
8613,71.775000,-0.279948,0.232151,0.383270,-0.278406,0.018119,0.253147,-0.266776,-0.010442,0.218020,-0.264431,0.008699,0.162900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242524,0.037023,0.275857,,,,,,,,,,,,,,,
8614,71.783333,-0.279947,0.232153,0.383271,-0.278398,0.018108,0.253160,-0.266781,-0.010439,0.218010,-0.264441,0.008705,0.162896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242486,0.037021,0.275901,,,,,,,,,,,,,,,
8615,71.791667,-0.279945,0.232152,0.383277,-0.278400,0.018110,0.253160,-0.266776,-0.010436,0.218008,-0.264431,0.008698,0.162908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242524,0.037036,0.275862,,,,,,,,,,,,,,,
8616,71.800000,-0.279935,0.232151,0.383280,-0.278396,0.018108,0.253168,-0.266777,-0.010438,0.218017,-0.264425,0.008697,0.162910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242508,0.037035,0.275860,,,,,,,,,,,,,,,
8617,71.808333,-0.279948,0.232154,0.383279,-0.278406,0.018116,0.253143,-0.266785,-0.010437,0.218014,-0.264439,0.008696,0.162905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242536,0.037040,0.275845,,,,,,,,,,,,,,,
8618,71.816667,-0.279943,0.232154,0.383272,-0.278408,0.018119,0.253139,-0.266786,-0.010431,0.218000,-0.264435,0.008695,0.162909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242547,0.037060,0.275823,,,,,,,,,,,,,,,
8619,71.825000,-0.279946,0.232152,0.383284,-0.278400,0.018118,0.253144,-0.266788,-0.010454,0.218015,-0.264430,0.008700,0.162905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242507,0.037051,0.275864,,,,,,,,,,,,,,,
8620,71.833333,-0.279938,0.232148,0.383295,-0.278401,0.018117,0.253168,-0.266780,-0.010434,0.218018,-0.264429,0.008691,0.162917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242540,0.037065,0.275831,,,,,,,,,,,,,,,
8621,71.841667,-0.279938,0.232149,0.383297,-0.278399,0.018119,0.253171,-0.266780,-0.010440,0.218033,-0.264429,0.008695,0.162915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242514,0.037036,0.275860,,,,,,,,,,,,,,,
8622,71.850000,-0.279941,0.232153,0.383291,-0.278407,0.018113,0.253160,-0.266780,-0.010439,0.218026,-0.264440,0.008701,0.162910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242518,0.037045,0.275854,,,,,,,,,,,,,,,
8623,71.858333,-0.279946,0.232153,0.383296,-0.278405,0.018115,0.253168,-0.266791,-0.010434,0.218016,-0.264436,0.008701,0.162910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242529,0.037052,0.275833,,,,,,,,,,,,,,,
8624,71.866667,-0.279946,0.232156,0.383282,-0.278397,0.018112,0.253174,-0.266784,-0.010440,0.218019,-0.264433,0.008699,0.162912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242524,0.037059,0.275834,,,,,,,,,,,,,,,
8625,71.875000,-0.279939,0.232152,0.383296,-0.278407,0.018123,0.253155,-0.266777,-0.010444,0.218025,-0.264439,0.008696,0.162907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242542,0.037046,0.275832,,,,,,,,,,,,,,,
8626,71.883333,-0.279946,0.232152,0.383281,-0.278405,0.018113,0.253149,-0.266783,-0.010443,0.218025,-0.264437,0.008699,0.162901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242505,0.037033,0.275869,,,,,,,,,,,,,,,
8627,71.891667,-0.279942,0.232156,0.383275,-0.278400,0.018115,0.253154,-0.266782,-0.010439,0.218018,-0.264430,0.008704,0.162901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242508,0.037051,0.275851,,,,,,,,,,,,,,,
8628,71.900000,-0.279943,0.232144,0.383277,-0.278404,0.018109,0.253158,-0.266781,-0.010436,0.218010,-0.264436,0.008708,0.162893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242499,0.037031,0.275881,,,,,,,,,,,,,,,
8629,71.908333,-0.279938,0.232151,0.383275,-0.278405,0.018110,0.253162,-0.266789,-0.010449,0.217999,-0.264433,0.008692,0.162913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242534,0.037051,0.275841,,,,,,,,,,,,,,,
8630,71.916667,-0.279942,0.232148,0.383271,-0.278398,0.018107,0.253156,-0.266784,-0.010453,0.218007,-0.264430,0.008698,0.162900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242535,0.037029,0.275849,,,,,,,,,,,,,,,
8631,71.925000,-0.279945,0.232152,0.383266,-0.278413,0.018120,0.253137,-0.266777,-0.010433,0.218006,-0.264439,0.008701,0.162896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242514,0.037035,0.275864,,,,,,,,,,,,,,,
8632,71.933333,-0.279945,0.232144,0.383273,-0.278385,0.018109,0.253176,-0.266782,-0.010456,0.218012,-0.264427,0.008693,0.162912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242538,0.037038,0.275829,,,,,,,,,,,,,,,
8633,71.941667,-0.279946,0.232147,0.383271,-0.278389,0.018111,0.253155,-0.266773,-0.010443,0.218024,-0.264431,0.008697,0.162912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242496,0.037009,0.275889,,,,,,,,,,,,,,,
8634,71.950000,-0.279950,0.232152,0.383280,-0.278406,0.018112,0.253153,-0.266775,-0.010440,0.218017,-0.264431,0.008694,0.162911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242505,0.037036,0.275846,,,,,,,,,,,,,,,
8635,71.958333,-0.279944,0.232147,0.383281,-0.278394,0.018119,0.253163,-0.266780,-0.010436,0.218026,-0.264435,0.008700,0.162908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242509,0.037053,0.275839,,,,,,,,,,,,,,,
8636,71.966667,-0.279943,0.232153,0.383283,-0.278398,0.018118,0.253164,-0.266775,-0.010444,0.218027,-0.264438,0.008702,0.162902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242527,0.037049,0.275844,,,,,,,,,,,,,,,
8637,71.975000,-0.279948,0.232153,0.383286,-0.278403,0.018113,0.253163,-0.266771,-0.010442,0.218032,-0.264433,0.008700,0.162907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242533,0.037044,0.275853,,,,,,,,,,,,,,,
8638,71.983333,-0.279943,0.232151,0.383289,-0.278403,0.018109,0.253175,-0.266780,-0.010436,0.218024,-0.264441,0.008705,0.162903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242506,0.037041,0.275865,,,,,,,,,,,,,,,
8639,71.991667,-0.279949,0.232146,0.383279,-0.278404,0.018114,0.253151,-0.266783,-0.010455,0.218014,-0.264437,0.008703,0.162901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242535,0.037056,0.275842,,,,,,,,,,,,,,,
8640,72.000000,-0.279951,0.232156,0.383274,-0.278406,0.018111,0.253163,-0.266770,-0.010443,0.218030,-0.264436,0.008698,0.162908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242497,0.037033,0.275887,,,,,,,,,,,,,,,
8641,72.008333,-0.279942,0.232144,0.383285,-0.278399,0.018109,0.253152,-0.266777,-0.010442,0.218025,-0.264439,0.008704,0.162901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242511,0.037045,0.275861,,,,,,,,,,,,,,,
8642,72.016667,-0.279949,0.232147,0.383280,-0.278399,0.018107,0.253165,-0.266781,-0.010443,0.218019,-0.264440,0.008697,0.162912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242516,0.037037,0.275871,,,,,,,,,,,,,,,
8643,72.025000,-0.279945,0.232150,0.383272,-0.278389,0.018106,0.253158,-0.266774,-0.010435,0.218015,-0.264433,0.008700,0.162901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242525,0.037034,0.275843,,,,,,,,,,,,,,,
8644,72.033333,-0.279941,0.232142,0.383277,-0.278398,0.018114,0.253150,-0.266778,-0.010439,0.218018,-0.264443,0.008701,0.162900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242529,0.037037,0.275851,,,,,,,,,,,,,,,
8645,72.041667,-0.279943,0.232145,0.383275,-0.278399,0.018114,0.253153,-0.266771,-0.010440,0.218014,-0.264436,0.008695,0.162902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242522,0.037033,0.275847,,,,,,,,,,,,,,,
8646,72.050000,-0.279945,0.232147,0.383270,-0.278404,0.018110,0.253155,-0.266774,-0.010442,0.218011,-0.264427,0.008692,0.162908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242526,0.037047,0.275837,,,,,,,,,,,,,,,
8647,72.058333,-0.279946,0.232153,0.383276,-0.278401,0.018110,0.253161,-0.266786,-0.010439,0.218007,-0.264438,0.008706,0.162899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242522,0.037044,0.275855,,,,,,,,,,,,,,,
8648,72.066667,-0.279943,0.232146,0.383280,-0.278398,0.018108,0.253170,-0.266781,-0.010440,0.218017,-0.264437,0.008700,0.162904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242521,0.037025,0.275856,,,,,,,,,,,,,,,
8649,72.075000,-0.279942,0.232151,0.383283,-0.278407,0.018117,0.253157,-0.266781,-0.010453,0.218025,-0.264440,0.008699,0.162907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242525,0.037044,0.275857,,,,,,,,,,,,,,,
8650,72.083333,-0.279949,0.232151,0.383288,-0.278409,0.018115,0.253152,-0.266784,-0.010443,0.218013,-0.264433,0.008700,0.162906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242544,0.037057,0.275814,,,,,,,,,,,,,,,
8651,72.091667,-0.279944,0.232154,0.383286,-0.278400,0.018112,0.253170,-0.266772,-0.010443,0.218030,-0.264445,0.008704,0.162902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242499,0.037040,0.275868,,,,,,,,,,,,,,,
8652,72.100000,-0.279944,0.232150,0.383283,-0.278408,0.018117,0.253153,-0.266785,-0.010443,0.218027,-0.264438,0.008702,0.162910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242534,0.037052,0.275838,,,,,,,,,,,,,,,
8653,72.108333,-0.279949,0.232154,0.383286,-0.278401,0.018118,0.253163,-0.266779,-0.010437,0.218015,-0.264440,0.008698,0.162909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242535,0.037061,0.275826,,,,,,,,,,,,,,,
8654,72.116667,-0.279943,0.232148,0.383292,-0.278394,0.018117,0.253172,-0.266778,-0.010444,0.218036,-0.264441,0.008703,0.162906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242507,0.037044,0.275863,,,,,,,,,,,,,,,
8655,72.125000,-0.279944,0.232146,0.383296,-0.278399,0.018109,0.253171,-0.266781,-0.010443,0.218028,-0.264439,0.008700,0.162909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242498,0.037033,0.275877,,,,,,,,,,,,,,,
8656,72.133333,-0.279944,0.232153,0.383283,-0.278401,0.018114,0.253165,-0.266775,-0.010444,0.218021,-0.264439,0.008702,0.162903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242519,0.037033,0.275865,,,,,,,,,,,,,,,
8657,72.141667,-0.279944,0.232149,0.383281,-0.278404,0.018114,0.253152,-0.266776,-0.010437,0.218014,-0.264435,0.008699,0.162911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242535,0.037043,0.275850,,,,,,,,,,,,,,,
8658,72.150000,-0.279947,0.232152,0.383274,-0.278400,0.018109,0.253168,-0.266776,-0.010443,0.218018,-0.264431,0.008699,0.162901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242559,0.037049,0.275819,,,,,,,,,,,,,,,
8659,72.158333,-0.279944,0.232156,0.383268,-0.278402,0.018110,0.253163,-0.266786,-0.010456,0.218008,-0.264432,0.008699,0.162908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242535,0.037053,0.275831,,,,,,,,,,,,,,,
8660,72.166667,-0.279945,0.232143,0.383276,-0.278392,0.018112,0.253160,-0.266780,-0.010437,0.218011,-0.264432,0.008695,0.162907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242560,0.037063,0.275806,,,,,,,,,,,,,,,
8661,72.175000,-0.279946,0.232143,0.383279,-0.278392,0.018104,0.253173,-0.266786,-0.010461,0.218009,-0.264432,0.008701,0.162903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242550,0.037064,0.275822,,,,,,,,,,,,,,,
8662,72.183333,-0.279943,0.232150,0.383277,-0.278400,0.018120,0.253152,-0.266766,-0.010449,0.218032,-0.264434,0.008701,0.162904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242513,0.037045,0.275842,,,,,,,,,,,,,,,
8663,72.191667,-0.279952,0.232153,0.383269,-0.278401,0.018109,0.253163,-0.266779,-0.010434,0.218014,-0.264434,0.008701,0.162908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242522,0.037034,0.275853,,,,,,,,,,,,,,,
8664,72.200000,-0.279950,0.232151,0.383278,-0.278401,0.018121,0.253146,-0.266776,-0.010437,0.218012,-0.264431,0.008699,0.162914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242499,0.037015,0.275881,,,,,,,,,,,,,,,
8665,72.208333,-0.279944,0.232148,0.383284,-0.278398,0.018117,0.253153,-0.266780,-0.010438,0.218022,-0.264437,0.008698,0.162902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242501,0.037032,0.275870,,,,,,,,,,,,,,,
8666,72.216667,-0.279945,0.232148,0.383289,-0.278403,0.018108,0.253166,-0.266779,-0.010438,0.218027,-0.264441,0.008697,0.162916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242549,0.037042,0.275831,,,,,,,,,,,,,,,
8667,72.225000,-0.279941,0.232156,0.383292,-0.278405,0.018116,0.253161,-0.266778,-0.010443,0.218029,-0.264433,0.008697,0.162908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242533,0.037073,0.275851,,,,,,,,,,,,,,,
